Error Code,Error Type,Form Name,Packet,Variable Name,Type of Check,Name of the Test,Full Test Description,List of form(s) compared in this test,List of variable(s) compared in this test
a1-ivp-m-132,Error,A1,I - UDS Initial Visit (new participants),REFLEARNED,Missingness,REFLEARNED conditionally blank,If Q25. REFERSC (principal referral source) is not 1 or 2 then Q26. REFLEARNED (self or nonprofessional source) must be blank,,
a1-ivp-m-134,Error,A1,I - UDS Initial Visit (new participants),REFCTRSOCX,Missingness,REFCTRSOCX conditionally present,If Q26. REFLEARNED (self or nonprofessional source) is 6 then Q26a. REFCTRSOCX (center social media - specify) cannot be blank.,,"REFLEARNED, REFCTRSOCX"
a1-ivp-m-135,Error,A1,I - UDS Initial Visit (new participants),REFCTRSOCX,Missingness,REFCTRSOCX conditionally blank,If Q26. REFLEARNED (self or nonprofessional source) is not 6 then Q26a. REFCTRSOCX (center social media - specify) must be blank.,,"REFLEARNED, REFCTRSOCX"
a1-ivp-m-136,Error,A1,I - UDS Initial Visit (new participants),REFCTRREGX,Missingness,REFCTRREGX conditionally present,If Q26. REFLEARNED (self or nonprofessional source) is 7 then Q26b. REFCTRREGX (center registry - specify) cannot be blank.,,"REFLEARNED, REFCTRREGX"
a1-ivp-m-137,Error,A1,I - UDS Initial Visit (new participants),REFCTRREGX,Missingness,REFCTRREGX conditionally blank,If Q26. REFLEARNED (self or nonprofessional source) is not 7 then Q26b. REFCTRREGX (center registry - specify) must be blank.,,"REFLEARNED, REFCTRREGX"
a1-ivp-m-138,Error,A1,I - UDS Initial Visit (new participants),REFOTHWEBX,Missingness,REFOTHWEBX conditionally present,If Q26. REFLEARNED (self or nonprofessional source) is 8 then Q26c. REFOTHWEBX (other website - specify) cannot be blank.,,"REFLEARNED, REFOTHWEBX"
a1-ivp-m-139,Error,A1,I - UDS Initial Visit (new participants),REFOTHWEBX,Missingness,REFOTHWEBX conditionally blank,If Q26. REFLEARNED (self or nonprofessional source) is not 8 then Q26c. REFOTHWEBX (other website - specify) must be blank.,,"REFLEARNED, REFOTHWEBX"
a1-ivp-m-140,Error,A1,I - UDS Initial Visit (new participants),REFOTHMEDX,Missingness,REFOTHMEDX conditionally present,If Q26. REFLEARNED (self or nonprofessional source) is 9 then Q26d. REFOTHMEDX (other media - specify) cannot be blank.,,"REFLEARNED, REFOTHMEDX"
a1-ivp-m-141,Error,A1,I - UDS Initial Visit (new participants),REFOTHMEDX,Missingness,REFOTHMEDX conditionally blank,If Q26. REFLEARNED (self or nonprofessional source) is not 9 then Q26d. REFOTHMEDX (other media - specify) must be blank.,,"REFLEARNED, REFOTHMEDX"
a1-ivp-m-142,Error,A1,I - UDS Initial Visit (new participants),REFOTHREGX,Missingness,REFOTHREGX conditionally present,If Q26. REFLEARNED (self or nonprofessional source) is 10 then Q26e. REFOTHREGX (other registry - specify) cannot be blank.,,"REFLEARNED, REFOTHREGX"
a1-ivp-m-143,Error,A1,I - UDS Initial Visit (new participants),REFOTHREGX,Missingness,REFOTHREGX conditionally blank,If Q26. REFLEARNED (self or nonprofessional source) is not 10 then Q26e. REFOTHREGX (other registry - specify) must be blank.,,"REFLEARNED, REFOTHREGX"
a1-ivp-m-144,Error,A1,I - UDS Initial Visit (new participants),REFOTHX,Missingness,REFOTHX conditionally present,If Q26. REFLEARNED (self or nonprofessional source) is 88 then Q26f. REFOTHX (other - specify) cannot be blank.,,"REFLEARNED, REFOTHX"
a1-ivp-m-145,Error,A1,I - UDS Initial Visit (new participants),REFOTHX,Missingness,REFOTHX conditionally blank,If Q26. REFLEARNED (self or nonprofessional source) is not 88 then Q26f. REFOTHX (other - specify) must be blank.,,"REFLEARNED, REFOTHX"
a1-ivp-m-146,Error,A1,I - UDS Initial Visit (new participants),FRMDATEA1,Missingness,FRMDATEA1 must be present,Q0a. FRMDATEA1 (A1 form date) cannot be blank,,
a1-ivp-m-148,Error,A1,I - UDS Initial Visit (new participants),LANGA1,Missingness,LANGA1 must be present,Q0c. LANGA1 (Language of A1 administration) cannot be blank,,
a1-ivp-m-150,Error,A1,I - UDS Initial Visit (new participants),MODEA1,Missingness,MODEA1 must be present,Q0d. MODEA1 (A1 in person or remote) cannot be blank,,
a1-ivp-m-152,Error,A1,I - UDS Initial Visit (new participants),RMREASA1,Missingness,RMREASA1 conditionally present,If Q0d. MODEA1 (A1 in person or remote) = 2 (Remote) then Q0d1. RMREASA1 (Reason for remote A1) cannot be blank,,"MODEA1, RMREASA1"
a1-ivp-m-153,Error,A1,I - UDS Initial Visit (new participants),RMREASA1,Missingness,RMREASA1 conditionally absent,If Q0d. MODEA1 (A1 in person or remote) = 1 (In-person) then Q0d1. RMREASA1 (Reason for remote A1) must be blank,,"MODEA1, RMREASA1"
a1-ivp-m-155,Error,A1,I - UDS Initial Visit (new participants),RMMODEA1,Missingness,RMMODEA1 conditionally present,If Q0d. MODEA1 (A1 in person or remote) = 2 (Remote) then Q0d1a. RMMODEA1 (Mode of remote A1 administration) cannot be blank,,"MODEA1, RMMODEA1"
a1-ivp-m-156,Error,A1,I - UDS Initial Visit (new participants),RMMODEA1,Missingness,RMMODEA1 conditionally absent,If Q0d. MODEA1 (A1 in person or remote) = 1 (In-person) then Q0d1a. RMMODEA1 (Mode of remote A1 administration) must be blank,,"MODEA1, RMMODEA1"
a1-ivp-m-158,Error,A1,I - UDS Initial Visit (new participants),ADMINA1,Missingness,ADMINA1 must be present,Q0e. ADMINA1 (A1 administration) cannot be blank,,
a1-ivp-p-1001,Alert,A1,I - UDS Initial Visit (new participants),RACEUNKN,Plausibility,"If one race is known, cannot check Unknown","If Q3a. RACEAIAN, Q3b. RACEASIAN, Q3c. RACEBLACK, Q3d. ETHISPANIC, Q3e. RACEMENA, Q3f. RACENHPI, or Q3g. RACEWHITE,=1 then Q3h. RACEUNKN cannot equal 1",,"RACEAIAN, RACEASIAN, RACEBLACK, ETHISPANIC, RACEMENA, RACENHPI, RACEWHITE, RACEUNKN"
a1-ivp-p-1002,Alert,A1,I - UDS Initial Visit (new participants),GENDKN,Plausibility,"If one gender is known, cannot check Don't know","If Q4a. GENMAN, Q4b. GENWOMAN, Q4c. GENTRMAN, Q4d. GENTRWOMAN, Q4e. GENNONBI, Q4f. GENTWOSPIR, Q4g. GENOTH, or Q4i. GENNOANS=1 then Q4h. GENDKN cannot equal 1",,"GENMAN,GENWOMAN,GENTRMAN,GENTRWOMAN, GENNONBI,GENTWOSPIR,GENOTH,GENDKN,GENNOANS"
a1-ivp-p-1003,Alert,A1,I - UDS Initial Visit (new participants),GENNOANS,Plausibility,"If one gender is known, cannot check No answer","If Q4a. GENMAN, Q4b. GENWOMAN, Q4c. GENTRMAN, Q4d. GENTRWOMAN, Q4e. GENNONBI, Q4f. GENTWOSPIR, Q4g. GENOTH, or Q4h. GENDKN=1 then Q4i. GENNOANS cannot equal 1",,"GENMAN,GENWOMAN,GENTRMAN,GENTRWOMAN, GENNONBI,GENTWOSPIR,GENOTH,GENDKN,GENNOANS"
a1-ivp-p-1004,Alert,A1,I - UDS Initial Visit (new participants),SEXORNDNK,Plausibility,"If one sexual orientation is known, cannot check Don't know","If Q7a. SEXORNGAY, Q7b. SEXORNHET, Q7c. SEXORNBI, Q7d. SEXORNTWOS, Q7e. SEXORNOTH, or Q7g. SEXORNNOAN=1 then Q7f. SEXORNDNK cannot equal 1",,"SEXORNGAY,SEXORNHET,SEXORNBI,SEXORNTWOS,SEXORNOTH,SEXORNDNK,SEXORNNOAN"
a1-ivp-p-1005,Alert,A1,I - UDS Initial Visit (new participants),SEXORNNOAN,Plausibility,"If one sexual orientation is known, cannot check No answer","If Q7a. SEXORNGAY, Q7b. SEXORNHET, Q7c. SEXORNBI, Q7d. SEXORNTWOS, Q7e. SEXORNOTH, or Q7f. SEXORNDNK=1 then Q7g. SEXORNNOAN cannot equal 1",,"SEXORNGAY,SEXORNHET,SEXORNBI,SEXORNTWOS,SEXORNOTH,SEXORNDNK,SEXORNNOAN"
a1-ivp-p-1006,Alert,A1,I - UDS Initial Visit (new participants),SERVED,Plausibility,"If unknown whether participant served in military, alert if they say they have obtained care from a VA facility","If Q16. MEDVA (VA medical care) = 1 (Yes) then Q15. SERVED (served in armed forces) should not equal 9 (Don't know),it should be equal to 1 (Yes)",,"SERVED, MEDVA"
a1-ivp-p-1007,Alert,A1,I - UDS Initial Visit (new participants),FRMDATEA1,Plausibility,Age of onset is not older than age of participant at visit,"Form B9 QBEHAGE, COGAGE, PERCHAGE, MOTORAGE, PSYCHAGE, and BEREMAGO (age of onset) should be less than or equal to age at visit","a1, b9","BEHAGE, COGAGE, PERCHAGE, MOTORAGE, PSYCHAGE, BEREMAGO, BIRTHMO, BIRTHYR, FRMDATEA1"
a1-ivp-p-1008,Alert,A1,I - UDS Initial Visit (new participants),LIVSITUA,Plausibility,Living situation aligns with marital status,If Q11. MARISTAT (Marital status)= 2 or 5 (Widowed or Never married) then Q12. LIVSITUA (Living situation) should not equal 2 (Lives with spouse or partner),,"MARISTAT, LIVSITUA"
a1-ivp-p-1009,Alert,A1,I - UDS Initial Visit (new participants),LIVSITUA,Plausibility,Living situation aligns with marital status,"If Q11. MARISTAT (Marital status) in (1,6) (Married or living as married) then Q12. LIVSITUA (Living situation) should equal 2 (Lives with spouse or partner)",,"MARISTAT, LIVSITUA"
a1-ivp-p-1010,Alert,A1,I - UDS Initial Visit (new participants),RESIDENC,Plausibility,Primary residence aligns with living situation,"If Q12. LIVSITUA (Living situation) =1 (Lives alone) then Q13. (Primary residence) should not equal 4 (skilled nursing facility, nursing home, hospital, or hospice)",,"LIVSITUA,"
,,,,,,,,,RESIDENC
a1-ivp-p-1011,Alert,A1,I - UDS Initial Visit (new participants),RESIDENC,Plausibility,Primary residence aligns with living situation,"If Q12. LIVSITUA (Living situation) =6 (Live in group home (e.g., assisted living, nursing home, convent)) then Q13. (Primary residence) should not equal 1 (Single- or multi-family private residence)",,"LIVSITUA,"
,,,,,,,,,RESIDENC
a1-ivp-p-1012,Alert,A1,I - UDS Initial Visit (new participants),RESIDENC,Plausibility,Primary residence aligns with living situation,"If Q12. LIVSITUA (Living situation) ne 6 (Live in group home (e.g., assisted living, nursing home, convent)) then Q13. RESIDENC (Primary residence) should not equal 3 or 4 (Assisted living or skilled nursing facility, nursing home, hospital, or hospice)",,"LIVSITUA,"
,,,,,,,,,RESIDENC
a1-ivp-p-1013,Alert,A1,I - UDS Initial Visit (new participants),LIVSITUA,Plausibility,LIVSITUA co-participant living situation INLIVWTH,"IF Form A2 Q0d. MODEA2 !=0 (Form completed) and (Form A2, Q1. INRELTO (relationship to participant)=1 (spouse, partner, companion) and Form A2, Q3. INLIVWTH (lives with participant?)=1 (yes)), then Q12. LIVSITUA (participant's living situation) should equal 2 (lives with one other person: spouse or partner)","a1, a2","INRELTO, INLIVWTH, LIVSITUA, MODEA2"
a1-ivp-p-1014,Alert,A1,I - UDS Initial Visit (new participants),LIVSITUA,Plausibility,LIVSITUA co-participant living situation INLIVWTH,"IF Form A2 Q0d. MODEA2 !=0 (Form completed) and (Form A2, Q1. INRELTO (relationship to participant)=1 (spouse, partner, companion) and Form A2, Q3. INLIVWTH (lives with participant?)=0 (no)), then Q12. LIVSITUA (participant's living situation) cannot equal 2 (lives with one other person: spouse or partner)","a1, a2","INRELTO, INLIVWTH, LIVSITUA, MODEA2"
a1-i4vp-p-1001,Alert,A1,I4 - UDS Initial Visit (existing participants),RACEUNKN,Plausibility,"If one race is known, cannot check Unknown","If Q3a. RACEAIAN, Q3b. RACEASIAN, Q3c. RACEBLACK, Q3d. ETHISPANIC, Q3e. RACEMENA, Q3f. RACENHPI, or Q3g. RACEWHITE,=1 then Q3h. RACEUNKN cannot equal 1",,"RACEAIAN, RACEASIAN, RACEBLACK, ETHISPANIC, RACEMENA, RACENHPI, RACEWHITE, RACEUNKN"
a1-i4vp-p-1002,Alert,A1,I4 - UDS Initial Visit (existing participants),GENDKN,Plausibility,"If one gender is known, cannot check Don't know","If Q4a. GENMAN, Q4b. GENWOMAN, Q4c. GENTRMAN, Q4d. GENTRWOMAN, Q4e. GENNONBI, Q4f. GENTWOSPIR, Q4g. GENOTH, or Q4i. GENNOANS=1 then Q4h. GENDKN cannot equal 1",,"GENMAN,GENWOMAN,GENTRMAN,GENTRWOMAN, GENNONBI,GENTWOSPIR,GENOTH,GENDKN,GENNOANS"
a1-i4vp-p-1003,Alert,A1,I4 - UDS Initial Visit (existing participants),GENNOANS,Plausibility,"If one gender is known, cannot check No answer","If Q4a. GENMAN, Q4b. GENWOMAN, Q4c. GENTRMAN, Q4d. GENTRWOMAN, Q4e. GENNONBI, Q4f. GENTWOSPIR, Q4g. GENOTH, or Q4h. GENDKN=1 then Q4i. GENNOANS cannot equal 1",,"GENMAN,GENWOMAN,GENTRMAN,GENTRWOMAN, GENNONBI,GENTWOSPIR,GENOTH,GENDKN,GENNOANS"
a1-i4vp-p-1004,Alert,A1,I4 - UDS Initial Visit (existing participants),SEXORNDNK,Plausibility,"If one sexual orientation is known, cannot check Don't know","If Q7a. SEXORNGAY, Q7b. SEXORNHET, Q7c. SEXORNBI, Q7d. SEXORNTWOS, Q7e. SEXORNOTH, or Q7g. SEXORNNOAN=1 then Q7f. SEXORNDNK cannot equal 1",,"SEXORNGAY,SEXORNHET,SEXORNBI,SEXORNTWOS,SEXORNOTH,SEXORNDNK,SEXORNNOAN"
a1-i4vp-p-1005,Alert,A1,I4 - UDS Initial Visit (existing participants),SEXORNNOAN,Plausibility,"If one sexual orientation is known, cannot check No answer","If Q7a. SEXORNGAY, Q7b. SEXORNHET, Q7c. SEXORNBI, Q7d. SEXORNTWOS, Q7e. SEXORNOTH, or Q7f. SEXORNDNK=1 then Q7g. SEXORNNOAN cannot equal 1",,"SEXORNGAY,SEXORNHET,SEXORNBI,SEXORNTWOS,SEXORNOTH,SEXORNDNK,SEXORNNOAN"
a1-i4vp-p-1006,Alert,A1,I4 - UDS Initial Visit (existing participants),SERVED,Plausibility,"If unknown whether participant served in military, alert if they say they have obtained care from a VA facility","If Q16. MEDVA (VA medical care) = 1 (Yes) then Q15. SERVED (served in armed forces) should not equal 9 (Don't know),it should be equal to 1 (Yes)",,"SERVED, MEDVA"
a1-i4vp-p-1007,Alert,A1,I4 - UDS Initial Visit (existing participants),FRMDATEA1,Plausibility,Age of onset is not older than age of participant at visit,"BEHAGE, COGAGE, PERCHAGE, MOTORAGE, PSYCHAGE, and BEREMAGO (age of onset) should be less than or equal to age at visit","a1, b9","BEHAGE, COGAGE, PERCHAGE, MOTORAGE, PSYCHAGE, BEREMAGO, BIRTHMO, BIRTHYR, FRMDATEA1"
a1-i4vp-p-1008,Error,A1,I4 - UDS Initial Visit (existing participants),BIRTHMO,Plausibility,BIRTHMO aligns with birth month from UDSv3,UDSv4 Q1a. BIRTHMO (participant birth month) should equal UDSv3 Q6a. BIRTHMO,"a1,a1[UDSv3]",BIRTHMO
a1-i4vp-p-1009,Error,A1,I4 - UDS Initial Visit (existing participants),BIRTHYR,Plausibility,BIRTHYR aligns with birth year from UDSv3,UDSv4 Q1a. BIRTHYR(participant birth year) should equal UDSv3 Q6a. BIRTHYR,"a1,a1[UDSv3]",BIRTHYR
a1-i4vp-p-1010,Alert,A1,I4 - UDS Initial Visit (existing participants),BIRTHSEX,Plausibility,BIRTHSEX aligns with SEX from UDSv3,"If UDSv3 SEX = 1 (male), then UDSv4 BIRTHSEX (sex assigned at birth) should equal 1 (male)","a1,a1[UDSv3]","BIRTHSEX, SEX"
a1-i4vp-p-1011,Alert,A1,I4 - UDS Initial Visit (existing participants),BIRTHSEX,Plausibility,BIRTHSEX aligns with SEX from UDSv3,"If UDSv3 SEX = 2 (female), then UDSv4 BIRTHSEX (sex assigned at birth) should equal 2 (female)","a1,a1[UDSv3]","BIRTHSEX, SEX"
a1-i4vp-p-1013,Alert,A1,I4 - UDS Initial Visit (existing participants),LIVSITUA,Plausibility,Living situation aligns with marital status,If Q11. MARISTAT (Marital status)= 2 or 5 (Widowed or Never married) then Q12. LIVSITUA (Living situation) should not equal 2 (Lives with spouse or partner),,"MARISTAT, LIVSITUA"
a1-i4vp-p-1014,Alert,A1,I4 - UDS Initial Visit (existing participants),LIVSITUA,Plausibility,Living situation aligns with marital status,"If Q11. MARISTAT (Marital status) in (1,6) (Married or living as married) then Q12. LIVSITUA (Living situation) should equal 2 (Lives with spouse or partner)",,"MARISTAT, LIVSITUA"
a1-i4vp-p-1015,Alert,A1,I4 - UDS Initial Visit (existing participants),RESIDENC,Plausibility,Primary residence aligns with living situation,"If Q12. LIVSITUA (Living situation) =1 (Lives alone) then Q13. (Primary residence) should not equal 4 (skilled nursing facility, nursing home, hospital, or hospice)",,"LIVSITUA,"
,,,,,,,,,RESIDENC
a1-i4vp-p-1016,Alert,A1,I4 - UDS Initial Visit (existing participants),RESIDENC,Plausibility,Primary residence aligns with living situation,"If Q12. LIVSITUA (Living situation) =6 (Live in group home (e.g., assisted living, nursing home, convent)) then Q13. (Primary residence) should not equal 1 (Single- or multi-family private residence)",,"LIVSITUA,"
,,,,,,,,,RESIDENC
a1-i4vp-p-1017,Alert,A1,I4 - UDS Initial Visit (existing participants),RESIDENC,Plausibility,Primary residence aligns with living situation,"If Q12. LIVSITUA (Living situation) ne 6 (Live in group home (e.g., assisted living, nursing home, convent)) then Q13. RESIDENC (Primary residence) should not equal 3 or 4 (Assisted living or skilled nursing facility, nursing home, hospital, or hospice)",,"LIVSITUA,"
,,,,,,,,,RESIDENC
a1-i4vp-p-1018,Alert,A1,I4 - UDS Initial Visit (existing participants),ETHISPANIC,Plausibility,ETHISPANIC aligns with HISPANIC from UDSv3,"If UDSv3 IVP Q8. HISPANIC (Hispanic/Latino ethnicity) = 1, then UDSv4 Q3d. ETHISPANIC (Race--Hispanic or Latino) should equal 1","a1,a1[UDSv3]","HISPANIC, ETHISPANIC"
a1-i4vp-p-1019,Alert,A1,I4 - UDS Initial Visit (existing participants),RACEAIAN,Plausibility,"RACEAIAN aligns with RACE, RACESEC, and RACETER from UDSv3","If UDSv3 IVP Q9-11. RACE, RACESEC, or RACETER = 3 (american indian or alaska native), then UDSv4 Q3a. RACEAIAN (Race--American Indian or Alaska Native) should equal 1","a1,a1[UDSv3]","RACEAIAN, RACE, RACESEC, RACETER"
a1-i4vp-p-1020,Alert,A1,I4 - UDS Initial Visit (existing participants),RACEASIAN,Plausibility,"RACEASIAN aligns with RACERACE, RACESEC, and RACETER from UDSv3","If UDSv3 IVP Q9-11. RACE, RACESEC, or RACETER = 5 (asian), then UDSv4 Q3b. RACEASIAN (Race--Asian) should equal 1","a1,a1[UDSv3]","RACEASIAN, RACE, RACESEC, RACETER"
a1-i4vp-p-1021,Alert,A1,I4 - UDS Initial Visit (existing participants),RACEBLACK,Plausibility,"RACEBLACK aligns with RACERACE, RACESEC, and RACETER from UDSv3","If UDSv3 IVP Q9-11. RACE, RACESEC, or RACETER = 2 (black or african american), then UDSv4 Q3c. RACEBLACK (Race--Black or African American) should equal 1","a1,a1[UDSv3]","RACEBLACK, RACE, RACESEC, RACETER"
a1-i4vp-p-1022,Alert,A1,I4 - UDS Initial Visit (existing participants),RACENHPI,Plausibility,"RACENHPI aligns with RACERACE, RACESEC, and RACETER from UDSv3","If UDSv3 IVP Q9-11. RACE, RACESEC, or RACETER = 4 (native hawaiian or other pacific islander), then UDSv4 Q3f. RACENHPI (Race--Native Hawaiian or Pacific Islander) should equal 1","a1,a1[UDSv3]","RACENHPI, RACE, RACESEC, RACETER"
a1-i4vp-p-1023,Alert,A1,I4 - UDS Initial Visit (existing participants),RACEWHITE,Plausibility,"RACEWHITE aligns with RACERACE, RACESEC, and RACETER from UDSv3","If UDSv3 IVP Q9-11. RACE, RACESEC, or RACETER = 1 (white), then UDSv4 Q3g. RACEWHITE (Race--White) should equal 1","a1,a1[UDSv3]","RACEWHITE, RACE, RACESEC, RACETER"
a1-i4vp-p-1024,Alert,A1,I4 - UDS Initial Visit (existing participants),PREDOMLAN,Plausibility,PREDOMLAN aligns with PRIMLANG from UDSv3,"If UDSv3 IVP Q12. PRIMLANG = 1 (English), then UDSv4 Q8. PREDOMLAN (Primary language) should equal 1 (English)","a1,a1[UDSv3]","PREDOMLAN, PRIMLANG"
a1-i4vp-p-1025,Alert,A1,I4 - UDS Initial Visit (existing participants),PREDOMLAN,Plausibility,PREDOMLAN aligns with PRIMLANG from UDSv3,"If UDSv3 IVP Q12. PRIMLANG = 2 (Spanish), then UDSv4 Q8. PREDOMLAN (Primary language) should equal 2 (Spanish)","a1,a1[UDSv3]","PREDOMLAN, PRIMLANG"
a1-i4vp-p-1026,Alert,A1,I4 - UDS Initial Visit (existing participants),EDUC,Plausibility,EDUC should be greater than or equal to EDUC from UDSv3,"If UDSv3 IVP Q13. EDUC (years of education) ne 99 (Unknown), then UDSv4 Q10a. EDUC (years of education) should be greater than or equal to UDSv3 IVP Q13. EDUC (years of education)","a1,a1[UDSv3]",EDUC
a1-i4vp-p-1027,Alert,A1,I4 - UDS Initial Visit (existing participants),HANDED,Plausibility,HANDED aligns with HANDED from UDSv3,"If UDSv3 IVP Q12. HANDED = 1 (Left handed), then UDSv4 Q9. HANDED should equal 1 (Left handed)","a1,a1[UDSv3]",HANDED
a1-i4vp-p-1028,Alert,A1,I4 - UDS Initial Visit (existing participants),HANDED,Plausibility,HANDED aligns with HANDED from UDSv3,"If UDSv3 Q19. HANDED (Are you left- or right-handed?) = 2 (right handed), then UDSv4 Q9. HANDED should equal 2 (Right handed)","a1,a1[UDSv3]",HANDED
a1-i4vp-p-1029,Alert,A1,I4 - UDS Initial Visit (existing participants),MARISTAT,Plausibility,Martial status aligns across visits,"If UDSv3 FVP Q4. MARISTAT in (1,2,3,4) (Married, widowed, divorced, or separated) at previous UDS visit then UDSv4 Q11. MARISTAT should not equal 5 (never married)","a1,a1[UDSv3]",MARISTAT
a1-i4vp-p-1030,Alert,A1,I4 - UDS Initial Visit (existing participants),LIVSITUA,Plausibility,LIVSITUA co-participant living situation INLIVWTH,"IF Form A2 Q0d. MODEA2 !=0 (Form completed) and (Form A2, Q1. INRELTO (relationship to participant)=1 (spouse, partner, companion) and Form A2, Q3. INLIVWTH (lives with participant?)=1 (yes)), then Q12. LIVSITUA (participant's living situation) should equal 2 (lives with one other person: spouse or partner)","a1, a2","INRELTO, INLIVWTH, LIVSITUA, MODEA2"
