Error Code,Error Type,Form Name,Packet,Variable Name,Type of Check,Name of the Test,Full Test Description,List of form(s) compared in this test,List of variable(s) compared in this test
a1a-fvp-c-111,Error,A1a,F - UDS Follow-up Visit,FRMDATEA1A,Conformity,FRMDATEA1A conforms,Q0a. FRMDATEA1A (A1a form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,,
a1a-fvp-c-113,Error,A1a,F - UDS Follow-up Visit,LANGA1A,Conformity,LANGA1A conforms,Q0c. LANGA1A (Language of A1a administration) must be an integer between 1-2,,
a1a-fvp-c-115,Error,A1a,F - UDS Follow-up Visit,MODEA1A,Conformity,MODEA1A conforms,Q0d. MODEA1A (A1a in person or remote) must be an integer between 0-2,,
a1a-fvp-c-118,Error,A1a,F - UDS Follow-up Visit,RMREASA1A,Conformity,RMREASA1A conforms,Q0d1. RMREASA1A (Reason for remote A1a) must be an integer between 1 and 5,,
a1a-fvp-c-121,Error,A1a,F - UDS Follow-up Visit,RMMODEA1A,Conformity,RMMODEA1A conforms,Q0d1a. RMMODEA1A (Mode of remote A1a administration) must be an integer between 1-4,,
a1a-fvp-c-123,Error,A1a,F - UDS Follow-up Visit,ADMINA1A,Conformity,ADMINA1A conforms,Q0e. ADMINA1A (A1a administration) must be an integer between 1-2,,
a1a-fvp-c-125,Error,A1a,F - UDS Follow-up Visit,A1ANOT,Conformity,A1ANOT conforms,"Q0d2. A1ANOT (If form was not submitted, specify reason) must equal 88 or 93",,
a1a-fvp-m-001,Error,A1a,F - UDS Follow-up Visit,OWNSCAR,Missingness,OWNSCAR must be present,Q1. OWNSCAR (Owns a car?) cannot be blank,,
a1a-fvp-m-003,Error,A1a,F - UDS Follow-up Visit,TRSPACCESS,Missingness,TRSPACCESS must be present,Q2. TRSPACCESS (Access to transportation?) cannot be blank,,
a1a-fvp-m-005,Error,A1a,F - UDS Follow-up Visit,TRANSPROB,Missingness,TRANSPROB must be present,Q3. TRANSPROB (Transportation problems in past month?) cannot be blank,,
a1a-fvp-m-007,Error,A1a,F - UDS Follow-up Visit,TRANSWORRY,Missingness,TRANSWORRY must be present,Q4. TRANSWORRY (Transportation worries in past month?) cannot be blank,,
a1a-fvp-m-011,Error,A1a,F - UDS Follow-up Visit,TRSPMED,Missingness,TRSPMED must be present,Q5. TRSPMED (Lack of transportation caused missed medical appointments?) cannot be blank,,
a1a-fvp-m-013,Error,A1a,F - UDS Follow-up Visit,INCOMEYR,Missingness,INCOMEYR must be present,Q6. INCOMEYR (Household income for past year?) cannot be blank,,
a1a-fvp-m-015,Error,A1a,F - UDS Follow-up Visit,FINSATIS,Missingness,FINSATIS must be present,Q7. FINSATIS (Satisfaction with personal finances?) cannot be blank,,
a1a-fvp-m-017,Error,A1a,F - UDS Follow-up Visit,BILLPAY,Missingness,BILLPAY must be present,Q8. BILLPAY (Difficulty with monthly payments?) cannot be blank,,
a1a-fvp-m-019,Error,A1a,F - UDS Follow-up Visit,FINUPSET,Missingness,FINUPSET must be present,Q9. FINUPSET (Upset with finances in past month?) cannot be blank,,
a1a-fvp-m-021,Error,A1a,F - UDS Follow-up Visit,EATLESS,Missingness,EATLESS must be present,Q10. EATLESS (Eaten less food because of money?) cannot be blank,,
a1a-fvp-m-023,Error,A1a,F - UDS Follow-up Visit,EATLESSYR,Missingness,EATLESSYR must be present,Q10. EATLESSYR (Eaten less food because of money in past year?) cannot be blank,,
a1a-fvp-m-025,Error,A1a,F - UDS Follow-up Visit,LESSMEDS,Missingness,LESSMEDS must be present,Q12. LESSMEDS (Taken less medication because of money?) cannot be blank,,
a1a-fvp-m-027,Error,A1a,F - UDS Follow-up Visit,LESSMEDSYR,Missingness,LESSMEDSYR must be present,Q12. LESSMEDSYR (Taken less medication because of money in past year?) cannot be blank,,
a1a-fvp-m-029,Error,A1a,F - UDS Follow-up Visit,COMPCOMM,Missingness,COMPCOMM must be present,Q14. COMPCOMM (How does participant compare to community?) cannot be blank,,
a1a-fvp-m-035,Error,A1a,F - UDS Follow-up Visit,GUARDEDU,Missingness,GUARDEDU must be present,Q15. GUARDEDU (Mother or primary guardian's level of education?) cannot be blank,,
a1a-fvp-m-048,Error,A1a,F - UDS Follow-up Visit,EMPTINESS,Missingness,EMPTINESS must be present,Q16. EMPTINESS (Feel emptiness?) cannot be blank,,
a1a-fvp-m-050,Error,A1a,F - UDS Follow-up Visit,MISSPEOPLE,Missingness,MISSPEOPLE must be present,Q17. MISSPEOPLE (Misses people?) cannot be blank,,
a1a-fvp-m-052,Error,A1a,F - UDS Follow-up Visit,FRIENDS,Missingness,FRIENDS must be present,Q18. FRIENDS (Doesn't have enough friends?) cannot be blank,,
a1a-fvp-m-054,Error,A1a,F - UDS Follow-up Visit,ABANDONED,Missingness,ABANDONED must be present,Q19. ABANDONED (Feels abandoned?) cannot be blank,,
a1a-fvp-m-056,Error,A1a,F - UDS Follow-up Visit,CLOSEFRND,Missingness,CLOSEFRND must be present,Q20. CLOSEFRND (Misses having close friends?) cannot be blank,,
a1a-fvp-m-058,Error,A1a,F - UDS Follow-up Visit,PARENTCOMM,Missingness,PARENTCOMM must be present,Q21. PARENTCOMM (Frequency of communication with parents?) cannot be blank,,
a1a-fvp-m-060,Error,A1a,F - UDS Follow-up Visit,CHILDCOMM,Missingness,CHILDCOMM must be present,Q22. CHILDCOMM (Frequency of communication with children?) cannot be blank,,
a1a-fvp-m-062,Error,A1a,F - UDS Follow-up Visit,FRIENDCOMM,Missingness,FRIENDCOMM must be present,Q23. FRIENDCOMM (Frequency of communication with friends?) cannot be blank,,
a1a-fvp-m-064,Error,A1a,F - UDS Follow-up Visit,PARTICIPATE,Missingness,PARTICIPATE must be present,Q24. PARTICIPATE (Frequency of participation in activities?) cannot be blank,,
a1a-fvp-m-066,Error,A1a,F - UDS Follow-up Visit,SAFEHOME,Missingness,SAFEHOME must be present,Q25a. SAFEHOME (How safe you feel at home?) cannot be blank,,
a1a-fvp-m-068,Error,A1a,F - UDS Follow-up Visit,SAFECOMM,Missingness,SAFECOMM must be present,Q25b. SAFECOMM (How safe you feel in community?) cannot be blank,,
a1a-fvp-m-070,Error,A1a,F - UDS Follow-up Visit,DELAYMED,Missingness,DELAYMED must be present,Q26. DELAYMED (Delay seeking medical attention in past year?) cannot be blank,,
a1a-fvp-m-072,Error,A1a,F - UDS Follow-up Visit,SCRIPTPROB,Missingness,SCRIPTPROB must be present,Q27. SCRIPTPROB (Challenges with prescription fills in past year?) cannot be blank,,
a1a-fvp-m-074,Error,A1a,F - UDS Follow-up Visit,MISSEDFUP,Missingness,MISSEDFUP must be present,Q28. MISSEDFUP (Missed follow-up in past year?) cannot be blank,,
a1a-fvp-m-076,Error,A1a,F - UDS Follow-up Visit,DOCADVICE,Missingness,DOCADVICE must be present,Q29. DOCADVICE (Followed doctor's advice in past year?) cannot be blank,,
a1a-fvp-m-078,Error,A1a,F - UDS Follow-up Visit,HEALTHACC,Missingness,HEALTHACC must be present,Q30. HEALTHACC (healthcare access) cannot be blank,,
a1a-fvp-m-080,Error,A1a,F - UDS Follow-up Visit,LESSCOURT,Missingness,LESSCOURT must be present,Q31. LESSCOURT (Treated with less courtesy than others?) cannot be blank,,
a1a-fvp-m-082,Error,A1a,F - UDS Follow-up Visit,POORSERV,Missingness,POORSERV must be present,Q32. POORSERV (Receive poorer service than others?) cannot be blank,,
a1a-fvp-m-084,Error,A1a,F - UDS Follow-up Visit,NOTSMART,Missingness,NOTSMART must be present,Q33. NOTSMART (Treated like you aren't smart?) cannot be blank,,
a1a-fvp-m-086,Error,A1a,F - UDS Follow-up Visit,ACTAFRAID,Missingness,ACTAFRAID must be present,Q34. ACTAFRAID (People act afraid of you?) cannot be blank,,
a1a-fvp-m-088,Error,A1a,F - UDS Follow-up Visit,THREATENED,Missingness,THREATENED must be present,Q35. THREATENED (Are you often threatened?) cannot be blank,,
a1a-fvp-m-090,Error,A1a,F - UDS Follow-up Visit,POORMEDTRT,Missingness,POORMEDTRT must be present,Q36. POORMEDTRT (Poor medical treatment compared to others?) cannot be blank,,
a1a-fvp-m-092,Error,A1a,F - UDS Follow-up Visit,EXPANCEST,Missingness,"If day to day experience is more than once a year, at least one main reason for the experience must be checked","At least one of the following variables must be equal to 1: Q37a1. EXPANCEST, Q37a2. EXPGENDER, Q37a3. EXPRACE, Q37a4. EXPAGE, Q37a5. EXPRELIG, Q37a6. EXPHEIGHT, Q37a7. EXPWEIGHT, Q37a8. EXPAPPEAR, Q37a9. EXPSEXORN, Q37a10. EXPEDUCINC, Q37a11. EXPDISAB, Q37a12. EXPSKIN, Q37a13. EXPOTHER, Q37a14. EXPNOTAPP, Q37a15. EXPNOANS",,"EXPANCEST,"
,,,,,,,,,"EXPGENDER,"
,,,,,,,,,"EXPRACE,"
,,,,,,,,,"EXPAGE,"
,,,,,,,,,"EXPRELIG,"
,,,,,,,,,"EXPHEIGHT,"
,,,,,,,,,"EXPWEIGHT,"
,,,,,,,,,"EXPAPPEAR,"
,,,,,,,,,"EXPSEXORN,"
,,,,,,,,,"EXPEDUCINC,"
,,,,,,,,,"EXPDISAB,"
,,,,,,,,,"EXPSKIN,"
,,,,,,,,,"EXPOTHER,"
,,,,,,,,,"EXPNOTAPP,"
,,,,,,,,,EXPNOANS
a1a-fvp-m-108,Error,A1a,F - UDS Follow-up Visit,EXPSTRS,Missingness,EXPSTRS conditionally blank,If Q37a14. EXPNOTAPP (Main reason not applicable) = 1 (yes) then Q38. EXPSTRS (How stressful have the experiences above been?) must be blank,,
a1a-fvp-m-110,Error,A1a,F - UDS Follow-up Visit,FRMDATEA1A,Missingness,FRMDATEA1A must be present,Q0a. FRMDATEA1A (A1a form date) cannot be blank,,
a1a-fvp-m-112,Error,A1a,F - UDS Follow-up Visit,LANGA1A,Missingness,LANGA1A must be present,Q0c. LANGA1A (Language of A1a administration) cannot be blank,,
a1a-fvp-m-114,Error,A1a,F - UDS Follow-up Visit,MODEA1A,Missingness,MODEA1A must be present,Q0d. MODEA1A (A1a in person or remote) cannot be blank,,
a1a-fvp-m-116,Error,A1a,F - UDS Follow-up Visit,RMREASA1A,Missingness,RMREASA1A conditionally present,If Q0d. MODEA1A (A1a in person or remote) = 2 (Remote) then Q0d1. RMREASA1A (Reason for remote A1a) cannot be blank,,"MODEA1A, RMREASA1A"
a1a-fvp-m-117,Error,A1a,F - UDS Follow-up Visit,RMREASA1A,Missingness,RMREASA1A conditionally blank,If Q0d. MODEA1A (A1a in person or remote) does not equal 2 (Remote) then Q0d1. RMREASA1A (Reason for remote A1a) must be blank,,"MODEA1A, RMREASA1A"
a1a-fvp-m-119,Error,A1a,F - UDS Follow-up Visit,RMMODEA1A,Missingness,RMMODEA1A conditionally present,If Q0d. MODEA1A (A1a in person or remote) = 2 (Remote) then Q0d1a. RMMODEA1A (Mode of remote A1a administration) cannot be blank,,"MODEA1A, RMMODEA1A"
a1a-fvp-m-120,Error,A1a,F - UDS Follow-up Visit,RMMODEA1A,Missingness,RMMODEA1A conditionally blank,If Q0d. MODEA1A (A1a in person or remote) does not equal 2 (Remote) then Q0d1a. RMMODEA1A (Mode of remote A1a administration) must be blank,,"MODEA1A, RMMODEA1A"
a1a-fvp-m-122,Error,A1a,F - UDS Follow-up Visit,ADMINA1A,Missingness,ADMINA1A must be present,Q0e. ADMINA1A (A1a administration) cannot be blank,,
a1a-fvp-m-124,Error,A1a,F - UDS Follow-up Visit,A1ANOT,Missingness,A1ANOT conditionally present,"If Q0d. MODEA1A (A1a in person, remote or not completed) = 0 (not completed) then Q0d2. A1ANOT (If form was not submitted, specify reason) cannot be blank",,"MODEA1A, A1ANOT"
a1a-fvp-m-126,Error,A1a,F - UDS Follow-up Visit,MODEA1A,Missingness,A1A form must be blank,"If Q0d. MODEA1A (A1a in person, remote, or not complete) = 0 (not complete), form A1A should not have data filled",,
a1a-fvp-m-127,Error,A1a,F - UDS Follow-up Visit,A1ANOT,Missingness,A1ANOT conditionally blank,"If Q0d. MODEA1A (A1a in person, remote or not completed) = 1 or 2 (In-person or remote) then Q0d2. A1ANOT (If form was not submitted, specify reason) must be blank",,"MODEA1A, A1ANOT"
a1a-fvp-m-128,Error,A1a,F - UDS Follow-up Visit,EXPSTRS,Missingness,EXPSTRS conditionally blank,If Q37a14. EXPNOTAPP (Main reason not applicable) ne 1 (not selected) then Q38. EXPSTRS (How stressful have the experiences above been?) cannot be blank,,
a1a-fvp-p-1001,Alert,A1a,F - UDS Follow-up Visit,CHILDCOMM,Plausibility,Consisitency in family/friend contact across forms,"If Form A2, Q0d. MODEA2 is not equal to 0 (Form not completed), and Form A2 Q1. INRELTO (relationship to participant) = 2 (Child) and Form A2 Q4a1. INCNTFRQ (primary contact freq w/participant)= 6 (less than once a month), then Q22. CHILDCOMM (Frequency of communication with children?) should be <= 2 or 8 (several times a year or less, or prefer not to answer)","a2, a1a","CHILDCOMM, INRELTO, INCNTFRQ, MODEA2"
a1a-fvp-p-1002,Alert,A1a,F - UDS Follow-up Visit,CHILDCOMM,Plausibility,Consisitency in family/friend contact across forms,"If Form A2, Q0d. MODEA2 is not equal to 0 (Form not completed), and Form A2 Q1. INRELTO (relationship to participant) = 2 (Child) and Form A2 Q4a1. INCNTFRQ (primary contact freq w/participant) is < 6 (more than monthly), then Q22. CHILDCOMM (Frequency of communication with children?) should be > 2 or 8 (several times a month or more, or prefer not to answer)","a2, a1a","CHILDCOMM, INRELTO, INCNTFRQ, MODEA2"
a1a-fvp-p-1003,Alert,A1a,F - UDS Follow-up Visit,FRIENDCOMM,Plausibility,Consisitency in family/friend contact across forms,"If Form A2, Q0d. MODEA2 is not equal to 0 (Form not completed), and Form A2 Q1. INRELTO (relationship to participant) = 5 (Friend, neighbor, or someone known through family, friends, work, or community (e.g., church)) and Form A2 Q4a1. INCNTFRQ (primary contact freq w/participant) should not equal 6 (less than once a month), then Q23. FRIENDCOMM (Frequency of communication with friends?) should be <=2 or 8 (several times a year or less, or prefer not to answer)","a2, a1a","FRIENDCOMM, INRELTO, INCNTFRQ, MODEA2"
a1a-fvp-p-1004,Alert,A1a,F - UDS Follow-up Visit,FRIENDCOMM,Plausibility,Consisitency in family/friend contact across forms,"If Form A2, Q0d. MODEA2 is not equal to 0 (Form not completed), and Form A2 Q1. INRELTO (relationship to participant) = 5 (Friend, neighbor, or someone known through family, friends, work, or community (e.g., church)) and Form A2 Q4a1. INCNTFRQ (primary contact freq w/participant) is < 6 (more than monthly), then Q23. FRIENDCOMM (Frequency of communication with friends?) should be > 2 or 8 (several times a month or more, or prefer not to answer)","a2, a1a","FRIENDCOMM, INRELTO, INCNTFRQ, MODEA2"
a1a-fvp-p-1005,Alert,A1a,F - UDS Follow-up Visit,EATLESSYR,Plausibility,EATLESS compared to EATLESSYR,If Q10. EATLESS (Ever eaten less due to money?) = 0 (No) then Q11. EATLESSYR (Eaten less this year due to money?) should not equal 1 (Yes),,"EATLESS, EATLESSYR"
a1a-fvp-p-1006,Alert,A1a,F - UDS Follow-up Visit,LESSMEDSYR,Plausibility,LESSMEDS compared to LESSMEDSYR,If Q12. LESSMEDS (Ever taken less prescriptions due to money?) = 0 (No) then Q13. LESSMEDSYR (Taken less presriptions this year due to money?) should not equal 1 (Yes),,"LESSMEDS, LESSMEDSYR"
a1a-fvp-p-1007,Alert,A1a,F - UDS Follow-up Visit,EXPNOTAPP,Plausibility,"If one main reason for experiences is given, cannot check Not applicable","If Q37a1. EXPANCEST, Q37a2. EXPGENDER, Q37a3. EXPRACE, Q37a4. EXPAGE, Q37a5. EXPRELIG, Q37a6. EXPHEIGHT, Q37a7. EXPWEIGHT, Q37a8. EXPAPPEAR, Q37a9. EXPSEXORN, Q37a10. EXPEDUCINC, Q37a11. EXPDISAB, Q37a12. EXPSKIN, Q37a13. EXPOTHER, or Q37a15. EXPNOANS=1 then Q37a14. EXPNOTAPP cannot equal 1 (Main reason for experiences - Not applicable)",,"EXPANCEST, EXPGENDER, EXPRACE, EXPAGE, EXPRELIG, EXPHEIGHT, EXPWEIGHT, EXPAPPEAR, EXPSEXORN, EXPEDUCINC, EXPDISAB, EXPSKIN, EXPOTHER, EXPNOANS, EXPNOTAPP"
a1a-fvp-p-1008,Alert,A1a,F - UDS Follow-up Visit,EXPNOANS,Plausibility,"If one main reason for experiences is given, cannot check Prefer not to answer","If Q37a1. EXPANCEST, Q37a2. EXPGENDER, Q37a3. EXPRACE, Q37a4. EXPAGE, Q37a5. EXPRELIG, Q37a6. EXPHEIGHT, Q37a7. EXPWEIGHT, Q37a8. EXPAPPEAR, Q37a9. EXPSEXORN, Q37a10. EXPEDUCINC, Q37a11. EXPDISAB, Q37a12. EXPSKIN, Q37a13. EXPOTHER, or Q37a14. EXPNTAPP=1 then Q37a15. EXPNOANS cannot equal 1 (Main reason for experiences - Prefer not to answer)",,"EXPANCEST, EXPGENDER, EXPRACE, EXPAGE, EXPRELIG, EXPHEIGHT, EXPWEIGHT, EXPAPPEAR, EXPSEXORN, EXPEDUCINC, EXPDISAB, EXPSKIN, EXPOTHER, EXPNOANS, EXPNOTAPP"
a2-fvp-c-002,Error,A2,F - UDS Follow-up Visit,FRMDATEA2,Conformity,FRMDATEA2 conforms,Q0a. FRMDATEA2 (A2 form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,,
a2-fvp-c-004,Error,A2,F - UDS Follow-up Visit,LANGA2,Conformity,LANGA2 conforms,Q0c. LANGA2 (Language of A2 administration) must be an integer between 1-2,,
a2-fvp-c-006,Error,A2,F - UDS Follow-up Visit,MODEA2,Conformity,MODEA2 conforms,Q0d. MODEA2 (A2 in person or remote or not complete) must be an integer between 0-2,,
a2-fvp-c-009,Error,A2,F - UDS Follow-up Visit,RMREASA2,Conformity,RMREASA2 conforms,Q0d1. RMREASA2 (Reason for remote A2) must be an integer between 1 and 5,,
a2-fvp-c-012,Error,A2,F - UDS Follow-up Visit,RMMODEA2,Conformity,RMMODEA2 conforms,Q0d1a. RMMODEA2 (Mode of remote A2 administration) must be an integer between 1-2,,
a2-fvp-c-015,Error,A2,F - UDS Follow-up Visit,A2NOT,Conformity,A2NOT conforms,"Q0d2. A2NOT (If form was not submitted, specify reason) must equal 92 or be an integer between 95-98",,
a2-fvp-c-018,Error,A2,F - UDS Follow-up Visit,NEWINF,Conformity,NEWINF conforms,Q1. NEWINF (new co-participant?) must be an integer between 0 and 1,,
a2-fvp-c-020,Error,A2,F - UDS Follow-up Visit,INRELTO,Conformity,INRELTO conforms,Q2. INRELTO (relationship to participant) must be an integer between 1 and 6,,
a2-fvp-c-022,Error,A2,F - UDS Follow-up Visit,INKNOWN,Conformity,INKNOWN conforms,"Q3. INKNOWN (length knowing participant) must be between 0-120, or =999 (Unknown)",,
a2-fvp-c-024,Error,A2,F - UDS Follow-up Visit,INLIVWTH,Conformity,INLIVWTH conforms,Q4. INLIVWTH (lives with participant?) must be an integer between 0 and 1,,
a2-fvp-c-027,Error,A2,F - UDS Follow-up Visit,INCNTMOD,Conformity,INCNTMOD conforms,Q5. INCNTMOD (primary contact mode w/participant) must be an integer between 1 and 6,,
a2-fvp-c-032,Error,A2,F - UDS Follow-up Visit,INCNTFRQ,Conformity,INCNTFRQ conforms,Q5a1. INCNTFRQ (primary contact freq w/participant) must be an integer between 1 and 6,,
a2-fvp-c-035,Error,A2,F - UDS Follow-up Visit,INCNTTIM,Conformity,INCNTTIM conforms,Q5a2. INCNTTIM (avg time spent w/participant) must be an integer between 1 and 5,,
a2-fvp-c-037,Error,A2,F - UDS Follow-up Visit,INRELY,Conformity,INRELY conforms,Q6. INRELY (co-participant reliable?) must be an integer between 0 and 1,,
a2-fvp-c-039,Error,A2,F - UDS Follow-up Visit,INMEMWORS,Conformity,INMEMWORS conforms,"Q7. INMEMWORS (participant's memory is worse?) must be an integer between 0 and 2, or 9",,
a2-fvp-c-041,Error,A2,F - UDS Follow-up Visit,INMEMTROUB,Conformity,INMEMTROUB conforms,"Q8. INMEMTROUB (participant trouble remembering?) must be an integer between 1 and 5, or 9",,
a2-fvp-c-043,Error,A2,F - UDS Follow-up Visit,INMEMTEN,Conformity,INMEMTEN conforms,"Q9. INMEMTEN (participant's memory compared to 10 years ago?) must be an integer between 1 and 5, or 9",,
a2-fvp-m-001,Error,A2,F - UDS Follow-up Visit,FRMDATEA2,Missingness,FRMDATEA2 must be present,Q0a. FRMDATEA2 (A2 form date) cannot be blank,,
a2-fvp-m-003,Error,A2,F - UDS Follow-up Visit,LANGA2,Missingness,LANGA2 must be present,Q0c. LANGA2 (Language of A2 administration) cannot be blank,,
a2-fvp-m-005,Error,A2,F - UDS Follow-up Visit,MODEA2,Missingness,MODEA2 must be present,Q0d. MODEA2 (A2 in person or remote) cannot be blank,,
a2-fvp-m-007,Error,A2,F - UDS Follow-up Visit,RMREASA2,Missingness,RMREASA2 conditionally present,"If Q0d. MODEA2 (A2 in person, remote, or not completed) = 2 (Remote) then Q0d1. RMREASA2 (Reason for remote A2) cannot be blank",,"MODEA2, RMREASA2"
a2-fvp-m-008,Error,A2,F - UDS Follow-up Visit,RMREASA2,Missingness,RMREASA2 conditionally blank,"If Q0d. MODEA2 (A2 in person, remote, or not completed) = 0 or 1 (In-person or not completed) then Q0d1. RMREASA2 (Reason for remote A2) must be blank",,"MODEA2, RMREASA2"
a2-fvp-m-010,Error,A2,F - UDS Follow-up Visit,RMMODEA2,Missingness,RMMODEA2 conditionally present,"If Q0d. MODEA2 (A2 in person, remote, or not completed) = 2 (Remote) then Q0d1a. RMMODEA2 (Mode of remote A2 administration) cannot be blank",,"MODEA2, RMMODEA2"
a2-fvp-m-011,Error,A2,F - UDS Follow-up Visit,RMMODEA2,Missingness,RMMODEA2 conditionally blank,"If Q0d. MODEA2 (A2 in person, remote, or not completed) = 0 or 1 (In-person or not completed) then Q0d1a. RMMODEA2 (Mode of remote A2 administration) must be blank",,"MODEA2, RMMODEA2"
a2-fvp-m-013,Error,A2,F - UDS Follow-up Visit,A2NOT,Missingness,A2NOT conditionally blank,"If Q0d. MODEA2 (A2 in person, remote or not completed) = 1 or 2 (In-person or remote) then Q0d2. A2NOT (If form was not submitted, specify reason) must be blank",,"MODEA2, A2NOT"
a2-fvp-m-014,Error,A2,F - UDS Follow-up Visit,A2NOT,Missingness,A2NOT conditionally present,"If Q0d. MODEA2 (A2 in person, remote or not completed) = 0 (not completed) then Q0d2. A2NOT (If form was not submitted, specify reason) cannot be blank",,"MODEA2, A2NOT"
a2-fvp-m-016,Error,A2,F - UDS Follow-up Visit,MODEA2,Missingness,A2 form must be blank,"If Q0d. MODEA2 (A2 in person, remote, or not complete) = 0 (not complete), form A2 should not have data filled",,
a2-fvp-m-017,Error,A2,F - UDS Follow-up Visit,NEWINF,Missingness,NEWINF must be present,Q1. NEWINF (new co-participant?) cannot be blank,,
a2-fvp-m-019,Error,A2,F - UDS Follow-up Visit,INRELTO,Missingness,INRELTO must be present,Q2. INRELTO (relationship to participant) cannot be blank,,
a2-fvp-m-021,Error,A2,F - UDS Follow-up Visit,INKNOWN,Missingness,INKNOWN must be present,Q3. INKNOWN (length knowing participant) cannot be blank,,
a2-fvp-m-023,Error,A2,F - UDS Follow-up Visit,INLIVWTH,Missingness,INLIVWTH must be present,Q4. INLIVWTH (lives with participant?) cannot be blank,,
a2-fvp-m-025,Error,A2,F - UDS Follow-up Visit,INCNTMOD,Missingness,INCNTMOD conditionally present,If Q4. INLIVWTH (lives with participant?)=0 (No) then Q5. INCNTMOD (primary contact mode w/participant) cannot be blank,,"INLIVWTH, INCNTMOD"
